datetime,station_id,rain_3h,rain_zscore,flood_risk_label,extreme_tier,temp,pressure,humidity
2012-07-03 12:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,26.2,1004.3,94.8
2012-07-03 15:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.0,1005.1,93.7
2012-07-03 18:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,25.5,1004.5,95.9
2012-07-03 21:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,25.5,1005.4,95.9
2012-07-04 00:00:00,98444,10.0,0.5615531099625638,MODERATE,extreme,26.6,1005.9,91.0
2012-07-05 06:00:00,98444,7.0,0.331778917141032,LOW,extreme,25.3,1007.9,93.6
2012-07-05 09:00:00,98444,33.0,2.323155254927641,MODERATE,catastrophic,25.0,1007.4,92.0
2012-07-05 12:00:00,98444,33.0,2.323155254927641,HIGH,catastrophic,25.0,1009.1,94.8
2012-07-06 00:00:00,98444,69.0,5.080445568786023,EXTREME,catastrophic,27.5,1009.6,86.3
2012-07-06 06:00:00,98444,2.0,-0.05117807089485435,EXTREME,extreme,28.5,1007.9,85.9
2012-07-06 15:00:00,98444,1.0,-0.1277694685020316,HIGH,extreme,26.2,1008.4,92.6
2012-07-06 18:00:00,98444,1.0,-0.1277694685020316,HIGH,extreme,25.0,1007.4,95.9
2012-07-06 21:00:00,98444,5.0,0.17859612192667748,HIGH,extreme,25.0,1007.4,97.1
2012-07-07 00:00:00,98444,18.0,1.174284290819982,MODERATE,extreme,26.6,1007.7,93.1
2012-07-08 00:00:00,98444,23.0,1.5572412788558683,MODERATE,extreme,26.0,1007.6,93.7
2012-07-09 18:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,26.8,1008.1,94.3
2012-07-10 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,27.3,1009.3,92.1
2012-07-10 09:00:00,98444,19.0,1.2508756884271592,MODERATE,extreme,26.5,1006.7,88.8
2012-07-10 12:00:00,98444,20.0,1.3274670860343365,MODERATE,extreme,26.0,1009.0,92.6
2012-07-10 18:00:00,98444,4.0,0.1020047243195002,MODERATE,extreme,25.5,1009.0,95.9
2012-07-11 00:00:00,98444,21.0,1.4040584836415138,HIGH,extreme,27.0,1009.4,88.8
2012-07-12 09:00:00,98444,25.0,1.710424074070223,MODERATE,extreme,27.2,1007.5,84.2
2012-07-12 12:00:00,98444,25.0,1.710424074070223,HIGH,extreme,26.5,1010.1,88.8
2012-07-13 00:00:00,98444,25.0,1.710424074070223,HIGH,extreme,27.0,1010.3,90.4
2012-07-14 15:00:00,98444,40.0,2.8592950381778817,MODERATE,catastrophic,25.4,1010.1,93.6
2012-07-14 18:00:00,98444,40.0,2.8592950381778817,HIGH,catastrophic,25.2,1007.6,95.3
2012-07-15 00:00:00,98444,40.0,2.8592950381778817,EXTREME,catastrophic,28.0,1009.2,90.0
2012-07-17 18:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,27.0,1008.2,89.9
2012-07-18 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,28.3,1008.3,79.9
2012-07-18 06:00:00,98444,5.0,0.17859612192667748,LOW,extreme,29.3,1006.5,82.0
2012-07-19 00:00:00,98444,5.0,0.17859612192667748,LOW,extreme,28.0,1007.5,87.9
2012-07-19 06:00:00,98444,12.0,0.7147359051769183,MODERATE,extreme,26.0,1006.4,92.6
2012-07-19 09:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,26.0,1005.6,92.6
2012-07-19 12:00:00,98444,6.0,0.25518751953385477,MODERATE,extreme,25.0,1006.9,94.8
2012-07-19 15:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,24.2,1007.4,97.0
2012-07-19 18:00:00,98444,22.0,1.480649881248691,MODERATE,extreme,24.5,1006.3,95.9
2012-07-19 21:00:00,98444,36.0,2.5529294477491726,HIGH,catastrophic,25.2,1005.7,97.1
2012-07-20 00:00:00,98444,77.0,5.693176749643441,EXTREME,catastrophic,26.8,1007.5,91.0
2012-07-20 09:00:00,98444,26.0,1.7870154716774003,EXTREME,extreme,25.5,1006.2,92.5
2012-07-20 12:00:00,98444,44.0,3.1656606286065907,EXTREME,catastrophic,25.0,1008.1,
2012-07-20 15:00:00,98444,0.8,-0.14308774802346708,EXTREME,extreme,25.5,1008.7,94.8
2012-07-20 18:00:00,98444,0.8,-0.14308774802346708,EXTREME,extreme,25.0,1007.7,95.3
2012-07-20 21:00:00,98444,2.0,-0.05117807089485435,EXTREME,extreme,25.0,1007.2,97.1
2012-07-21 00:00:00,98444,47.0,3.3954348214281227,EXTREME,catastrophic,26.6,1007.9,91.0
2012-07-21 03:00:00,98444,2.0,-0.05117807089485435,EXTREME,extreme,27.8,1008.5,85.8
2012-07-21 06:00:00,98444,4.0,0.1020047243195002,EXTREME,extreme,27.7,1007.2,90.0
2012-07-21 09:00:00,98444,0.8,-0.14308774802346708,EXTREME,extreme,28.4,1005.4,82.8
2012-07-21 12:00:00,98444,5.0,0.17859612192667748,HIGH,extreme,26.6,1007.4,89.3
2012-07-21 18:00:00,98444,3.0,0.025413326712322923,HIGH,extreme,25.5,1006.4,95.9
2012-07-22 00:00:00,98444,12.0,0.7147359051769183,MODERATE,extreme,26.6,1007.1,93.1
2012-07-23 21:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,25.5,1006.5,95.9
2012-07-24 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,28.5,1007.9,86.4
2012-07-25 09:00:00,98444,25.0,1.710424074070223,MODERATE,extreme,26.0,1007.6,86.6
2012-07-25 12:00:00,98444,26.0,1.7870154716774003,HIGH,extreme,26.4,1008.9,92.6
2012-07-26 00:00:00,98444,26.0,1.7870154716774003,HIGH,extreme,27.2,1008.7,87.8
2012-07-27 12:00:00,98444,20.0,1.3274670860343365,MODERATE,extreme,25.0,1005.0,89.2
2012-07-27 15:00:00,98444,4.0,0.1020047243195002,MODERATE,extreme,25.0,1005.9,97.1
2012-07-27 18:00:00,98444,8.0,0.4083703147482093,MODERATE,extreme,25.0,1004.3,94.8
2012-07-27 21:00:00,98444,5.0,0.17859612192667748,MODERATE,extreme,24.5,1004.3,95.9
2012-07-28 00:00:00,98444,30.0,2.093381062106109,HIGH,extreme,25.7,1004.9,92.5
2012-07-28 09:00:00,98444,2.0,-0.05117807089485435,HIGH,extreme,26.1,1000.1,93.1
2012-07-28 12:00:00,98444,19.0,1.2508756884271592,HIGH,extreme,25.5,1003.3,94.8
2012-07-28 15:00:00,98444,5.0,0.17859612192667748,HIGH,extreme,25.5,1003.7,92.5
2012-07-28 18:00:00,98444,6.0,0.25518751953385477,HIGH,extreme,25.8,1001.6,88.7
2012-07-29 00:00:00,98444,27.0,1.8636068692845775,HIGH,extreme,26.9,1002.1,85.2
2012-07-29 03:00:00,98444,1.0,-0.1277694685020316,HIGH,extreme,27.0,1002.4,90.4
2012-07-29 06:00:00,98444,16.0,1.0211014956056275,HIGH,extreme,25.9,1000.9,92.6
2012-07-29 09:00:00,98444,1.0,-0.1277694685020316,HIGH,extreme,26.4,1000.5,85.6
2012-07-29 12:00:00,98444,2.0,-0.05117807089485435,HIGH,extreme,26.4,1001.4,88.3
2012-07-29 18:00:00,98444,2.0,-0.05117807089485435,HIGH,extreme,26.4,999.2,88.3
2012-07-29 21:00:00,98444,4.0,0.1020047243195002,HIGH,extreme,26.2,998.7,90.4
2012-07-30 00:00:00,98444,23.0,1.5572412788558683,MODERATE,extreme,28.4,1000.7,76.6
2012-07-30 03:00:00,98444,0.9,-0.13542860826274936,MODERATE,extreme,31.4,1000.9,66.5
2012-07-30 06:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,27.4,999.7,86.8
2012-07-30 18:00:00,98444,0.8,-0.14308774802346708,MODERATE,extreme,27.0,1000.6,84.2
2012-07-30 21:00:00,98444,6.0,0.25518751953385477,MODERATE,extreme,26.0,999.9,96.5
2012-07-31 00:00:00,98444,15.0,0.9445100979984502,MODERATE,extreme,27.6,1001.3,94.3
2012-07-31 03:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,27.2,1001.8,90.5
2012-07-31 06:00:00,98444,8.0,0.4083703147482093,MODERATE,extreme,28.7,1000.1,84.4
2012-07-31 09:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,27.5,1001.5,88.9
2012-07-31 12:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,28.2,1002.6,85.8
2012-07-31 15:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,27.0,1003.7,91.0
2012-07-31 18:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.5,1002.6,88.8
2012-07-31 21:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,25.5,1002.1,92.5
2012-08-01 00:00:00,98444,16.0,1.0211014956056275,MODERATE,extreme,27.0,1002.2,89.9
2012-08-02 09:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,29.0,1003.2,74.5
2012-08-02 12:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,28.0,1006.3,84.8
2012-08-03 00:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,28.2,1006.5,79.9
2012-08-03 06:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,30.2,1004.8,77.4
2012-08-04 00:00:00,98444,3.0,0.025413326712322923,LOW,extreme,28.1,1005.6,88.4
2012-08-05 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,27.5,1006.7,90.5
2012-08-05 15:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,26.8,1007.9,92.1
2012-08-05 18:00:00,98444,3.0,0.025413326712322923,LOW,extreme,25.7,1006.3,94.8
2012-08-06 00:00:00,98444,10.0,0.5615531099625638,MODERATE,extreme,24.9,1008.5,89.2
2012-08-11 06:00:00,98444,5.0,0.17859612192667748,LOW,extreme,29.0,1008.5,87.4
2012-08-12 00:00:00,98444,5.0,0.17859612192667748,LOW,extreme,27.4,1009.7,86.8
2012-08-14 03:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,27.2,1004.6,81.2
2012-08-14 06:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,28.2,1003.4,80.4
2012-08-14 21:00:00,98444,3.0,0.025413326712322923,LOW,extreme,26.0,1003.2,92.6
2012-08-15 00:00:00,98444,8.0,0.4083703147482093,LOW,extreme,25.8,1005.7,89.3
2012-08-15 09:00:00,98444,4.0,0.1020047243195002,MODERATE,extreme,26.3,1004.4,87.2
2012-08-15 12:00:00,98444,4.0,0.1020047243195002,MODERATE,extreme,25.6,1006.9,92.5
2012-08-16 00:00:00,98444,4.0,0.1020047243195002,LOW,extreme,27.7,1008.1,80.8
2012-08-17 12:00:00,98444,17.0,1.0976928932128047,MODERATE,extreme,26.8,1008.7,90.4
2012-08-18 00:00:00,98444,17.0,1.0976928932128047,MODERATE,extreme,28.3,1010.8,82.8
2012-08-19 18:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,24.8,1005.5,90.8
2012-08-20 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,28.2,1006.6,82.8
2012-08-20 06:00:00,98444,3.0,0.025413326712322923,LOW,extreme,29.9,1005.5,76.0
2012-08-21 00:00:00,98444,3.0,0.025413326712322923,LOW,extreme,27.8,1006.6,85.8
2012-08-21 09:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,27.5,1005.2,86.8
2012-08-21 12:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,27.0,1007.3,86.7
2012-08-22 00:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,28.8,1007.0,80.5
2012-08-23 18:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,26.5,1006.0,92.6
2012-08-24 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,28.8,1007.7,81.9
2012-08-29 06:00:00,98444,3.0,0.025413326712322923,LOW,extreme,26.0,1010.6,86.6
2012-08-30 12:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,26.0,1010.1,92.6
2012-08-30 15:00:00,98444,6.0,0.25518751953385477,LOW,extreme,25.5,1010.3,94.8
2012-08-30 18:00:00,98444,6.0,0.25518751953385477,LOW,extreme,25.5,1008.7,92.5
2012-08-31 00:00:00,98444,7.0,0.331778917141032,MODERATE,extreme,27.5,1009.5,82.2
2012-08-31 06:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,27.5,1007.5,85.2
2012-08-31 09:00:00,98444,9.0,0.48496171235538654,MODERATE,extreme,26.2,1007.5,94.8
2012-08-31 12:00:00,98444,10.0,0.5615531099625638,MODERATE,extreme,26.5,1008.9,92.6
2012-09-01 00:00:00,98444,11.0,0.6381445075697411,MODERATE,extreme,27.6,1008.4,86.3
2012-09-01 12:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,25.5,1008.7,93.6
2012-09-02 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,27.0,1009.2,85.2
2012-09-02 12:00:00,98444,14.0,0.867918700391273,MODERATE,extreme,25.4,1008.2,90.9
2012-09-03 00:00:00,98444,14.0,0.867918700391273,MODERATE,extreme,27.8,1008.9,80.3
2012-09-03 03:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,27.2,1008.9,91.0
2012-09-03 06:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,29.2,1007.2,83.4
2012-09-03 09:00:00,98444,11.0,0.6381445075697411,MODERATE,extreme,29.4,1007.1,80.1
2012-09-03 12:00:00,98444,12.0,0.7147359051769183,MODERATE,extreme,27.0,1008.9,89.9
2012-09-04 00:00:00,98444,14.0,0.867918700391273,MODERATE,extreme,26.8,1009.8,91.0
2012-09-04 12:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,26.3,1009.8,91.5
2012-09-05 00:00:00,98444,3.0,0.025413326712322923,LOW,extreme,27.3,1010.2,83.2
2012-09-05 06:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,29.1,1006.6,83.9
2012-09-05 09:00:00,98444,39.0,2.7827036405707046,MODERATE,catastrophic,27.0,1008.1,90.4
2012-09-05 12:00:00,98444,39.0,2.7827036405707046,HIGH,catastrophic,26.5,1010.8,93.7
2012-09-06 00:00:00,98444,41.0,2.935886435785059,EXTREME,catastrophic,28.1,1011.3,83.8
2012-09-07 12:00:00,98444,3.0,0.025413326712322923,LOW,extreme,28.0,1009.8,91.0
2012-09-08 00:00:00,98444,3.0,0.025413326712322923,LOW,extreme,29.0,1009.4,80.5
2012-09-08 03:00:00,98444,3.0,0.025413326712322923,LOW,extreme,,1009.6,
2012-09-08 06:00:00,98444,3.0,0.025413326712322923,LOW,extreme,30.1,1006.6,76.4
2012-09-08 18:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,26.0,1005.6,95.4
2012-09-09 00:00:00,98444,4.0,0.1020047243195002,LOW,extreme,28.4,1009.0,84.8
2012-09-10 09:00:00,98444,8.0,0.4083703147482093,LOW,extreme,29.0,1007.5,84.4
2012-09-10 12:00:00,98444,8.0,0.4083703147482093,MODERATE,extreme,27.3,1009.6,92.6
2012-09-11 00:00:00,98444,8.0,0.4083703147482093,MODERATE,extreme,27.3,1010.4,86.3
2012-09-12 06:00:00,98444,13.0,0.7913273027840957,LOW,extreme,28.0,1007.0,91.0
2012-09-13 00:00:00,98444,13.0,0.7913273027840957,MODERATE,extreme,27.4,1007.9,84.7
2012-09-14 00:00:00,98444,5.0,0.17859612192667748,LOW,extreme,26.0,1006.0,88.8
2012-09-14 03:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,27.6,1006.1,87.8
2012-09-14 06:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,30.2,1004.6,73.8
2012-09-14 12:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,25.8,1006.9,93.7
2012-09-14 18:00:00,98444,4.0,0.1020047243195002,LOW,extreme,25.5,1005.4,94.8
2012-09-15 00:00:00,98444,9.0,0.48496171235538654,MODERATE,extreme,28.6,1007.5,80.0
2012-09-15 18:00:00,98444,7.0,0.331778917141032,MODERATE,extreme,25.8,1006.6,93.1
2012-09-16 00:00:00,98444,7.0,0.331778917141032,LOW,extreme,28.6,1008.1,84.4
2012-09-16 21:00:00,98444,3.0,0.025413326712322923,LOW,extreme,26.0,1008.3,87.7
2012-09-17 00:00:00,98444,3.0,0.025413326712322923,LOW,extreme,27.3,1009.6,89.9
2012-09-17 03:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,29.5,1009.2,81.5
2012-09-17 06:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,29.8,1006.4,81.1
2012-09-17 09:00:00,98444,10.0,0.5615531099625638,MODERATE,extreme,26.0,1006.2,92.6
2012-09-17 12:00:00,98444,15.0,0.9445100979984502,MODERATE,extreme,26.4,1008.1,94.8
2012-09-18 00:00:00,98444,16.0,1.0211014956056275,MODERATE,extreme,28.0,1008.4,85.8
2012-09-18 06:00:00,98444,27.0,1.8636068692845775,HIGH,extreme,27.5,1006.0,92.6
2012-09-18 09:00:00,98444,2.0,-0.05117807089485435,HIGH,extreme,27.0,1005.8,92.6
2012-09-18 12:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.5,1008.3,88.8
2012-09-19 00:00:00,98444,29.0,2.016789664498932,HIGH,extreme,27.0,1008.9,89.9
2012-09-19 09:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,27.9,1006.1,87.9
2012-09-19 12:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.5,1009.1,90.9
2012-09-20 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,27.9,1010.8,84.8
2012-09-20 03:00:00,98444,0.9,-0.13542860826274936,LOW,extreme,27.5,1011.0,84.7
2012-09-21 00:00:00,98444,0.9,-0.13542860826274936,LOW,extreme,27.7,1010.5,84.8
2012-09-22 06:00:00,98444,692.0,52.796886278057464,EXTREME,catastrophic,28.8,1005.0,80.0
2012-09-22 12:00:00,98444,10.0,0.5615531099625638,EXTREME,extreme,26.0,1006.9,93.7
2012-09-23 00:00:00,98444,10.0,0.5615531099625638,EXTREME,extreme,26.5,1005.5,91.5
2012-09-24 00:00:00,98444,8.0,0.4083703147482093,LOW,extreme,25.7,1004.7,92.5
2012-09-24 03:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,26.3,1004.6,90.4
2012-09-24 06:00:00,98444,3.0,0.025413326712322923,LOW,extreme,29.0,1000.6,81.4
2012-09-24 12:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,26.6,1003.7,91.5
2012-09-25 00:00:00,98444,4.0,0.1020047243195002,LOW,extreme,27.7,1004.2,84.8
2012-09-27 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,27.5,1006.9,88.9
2012-09-27 18:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,26.5,1007.4,93.1
2012-09-28 00:00:00,98444,8.0,0.4083703147482093,LOW,extreme,27.5,1008.6,92.6
2012-10-02 06:00:00,98444,4.0,0.1020047243195002,LOW,extreme,28.7,1008.3,85.4
2012-10-02 12:00:00,98444,5.0,0.17859612192667748,LOW,extreme,24.5,1010.0,91.9
2012-10-03 00:00:00,98444,9.0,0.48496171235538654,MODERATE,extreme,27.0,1008.2,79.7
2012-10-03 09:00:00,98444,5.0,0.17859612192667748,MODERATE,extreme,26.0,1004.6,90.4
2012-10-03 12:00:00,98444,9.0,0.48496171235538654,MODERATE,extreme,25.2,1006.9,90.9
2012-10-03 15:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,24.5,1007.2,91.9
2012-10-03 18:00:00,98444,4.0,0.1020047243195002,MODERATE,extreme,24.5,1006.6,93.6
2012-10-04 00:00:00,98444,13.0,0.7913273027840957,MODERATE,extreme,26.8,1007.6,82.2
2012-10-04 06:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,28.6,1005.4,84.4
2012-10-04 09:00:00,98444,6.0,0.25518751953385477,MODERATE,extreme,28.0,1005.9,88.9
2012-10-04 12:00:00,98444,6.0,0.25518751953385477,MODERATE,extreme,26.5,1007.5,92.6
2012-10-04 21:00:00,98444,55.0,4.008166002285541,HIGH,catastrophic,25.0,1006.9,95.9
2012-10-05 00:00:00,98444,96.0,7.148413304179809,EXTREME,catastrophic,24.8,1009.7,95.9
2012-10-07 09:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,27.5,1008.5,82.2
2012-10-07 12:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,26.0,1009.7,92.6
2012-10-08 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,26.1,1008.0,85.6
2012-10-08 12:00:00,98444,9.0,0.48496171235538654,LOW,extreme,25.7,1007.2,94.8
2012-10-08 18:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,25.0,1006.0,92.0
2012-10-09 00:00:00,98444,10.0,0.5615531099625638,MODERATE,extreme,26.3,1007.4,89.3
2012-10-09 06:00:00,98444,35.0,2.476338050141995,HIGH,catastrophic,26.1,1004.6,95.4
2012-10-09 09:00:00,98444,8.0,0.4083703147482093,HIGH,extreme,25.5,1004.9,95.9
2012-10-09 12:00:00,98444,8.0,0.4083703147482093,HIGH,extreme,24.7,1006.9,94.7
2012-10-10 00:00:00,98444,3.0,0.025413326712322923,HIGH,extreme,26.9,1004.5,87.3
2012-10-10 03:00:00,98444,2.0,-0.05117807089485435,HIGH,extreme,27.5,1007.0,86.3
2012-10-10 06:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,26.9,1004.5,87.3
2012-10-10 21:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,24.2,1005.9,91.9
2012-10-11 00:00:00,98444,8.0,0.4083703147482093,MODERATE,extreme,25.0,1007.1,95.9
2012-10-12 03:00:00,98444,10.0,0.5615531099625638,LOW,extreme,27.8,1007.9,88.4
2012-10-12 06:00:00,98444,28.0,1.9401982668917548,MODERATE,extreme,31.2,1005.3,73.9
2012-10-13 00:00:00,98444,28.0,1.9401982668917548,HIGH,extreme,27.7,1010.0,85.8
2012-10-13 09:00:00,98444,0.8,-0.14308774802346708,MODERATE,extreme,29.9,1006.8,72.8
2012-10-13 12:00:00,98444,0.8,-0.14308774802346708,MODERATE,extreme,27.5,1009.8,82.7
2012-10-14 00:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,28.6,1011.3,77.1
2012-10-14 06:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,32.2,1007.9,64.7
2012-10-15 00:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,27.8,1012.0,85.8
2012-10-17 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,27.2,1011.8,88.3
2012-10-18 21:00:00,98444,5.0,0.17859612192667748,LOW,extreme,25.4,1011.1,93.1
2012-10-19 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,27.0,1013.3,92.6
2012-10-20 00:00:00,98444,3.0,0.025413326712322923,LOW,extreme,26.5,1012.7,90.4
2012-10-20 09:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,26.5,1009.0,89.3
2012-10-20 12:00:00,98444,3.0,0.025413326712322923,LOW,extreme,26.1,1011.7,93.1
2012-10-20 15:00:00,98444,15.0,0.9445100979984502,MODERATE,extreme,25.9,1011.9,93.7
2012-10-20 18:00:00,98444,15.0,0.9445100979984502,MODERATE,extreme,26.5,1010.7,90.4
2012-10-21 00:00:00,98444,19.0,1.2508756884271592,HIGH,extreme,29.0,1012.3,82.4
2012-10-21 12:00:00,98444,2.0,-0.05117807089485435,HIGH,extreme,26.6,1011.9,90.4
2012-10-21 15:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.1,1011.9,90.4
2012-10-21 18:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.0,1009.6,88.8
2012-10-22 00:00:00,98444,4.0,0.1020047243195002,LOW,extreme,28.4,1011.9,81.9
2012-10-22 03:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,29.2,1011.4,81.5
2012-10-22 06:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,29.4,1008.4,80.1
2012-10-22 09:00:00,98444,6.0,0.25518751953385477,MODERATE,extreme,29.0,1008.3,82.4
2012-10-22 12:00:00,98444,37.0,2.62952084535635,HIGH,catastrophic,25.5,1009.9,92.5
2012-10-23 00:00:00,98444,39.0,2.7827036405707046,HIGH,catastrophic,27.2,1009.1,88.3
2012-10-23 12:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.2,1008.7,91.5
2012-10-23 18:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.0,1006.6,90.9
2012-10-23 21:00:00,98444,17.0,1.0976928932128047,HIGH,extreme,25.4,1006.6,95.3
2012-10-24 00:00:00,98444,49.0,3.548617616642477,HIGH,catastrophic,25.4,1007.9,92.5
2012-10-24 06:00:00,98444,6.0,0.25518751953385477,HIGH,extreme,26.2,1004.5,89.3
2012-10-24 12:00:00,98444,10.0,0.5615531099625638,HIGH,extreme,26.0,1006.8,91.5
2012-10-24 15:00:00,98444,1.0,-0.1277694685020316,HIGH,extreme,26.5,1007.3,84.6
2012-10-24 18:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,26.2,1005.1,90.9
2012-10-24 21:00:00,98444,4.0,0.1020047243195002,LOW,extreme,26.0,1005.1,93.1
2012-10-25 00:00:00,98444,54.0,3.9315746046783637,HIGH,catastrophic,25.5,1007.7,95.9
2012-10-25 03:00:00,98444,28.0,1.9401982668917548,HIGH,extreme,26.0,1008.1,96.5
2012-10-25 06:00:00,98444,29.0,2.016789664498932,EXTREME,extreme,28.0,1007.4,85.8
2012-10-26 00:00:00,98444,29.0,2.016789664498932,HIGH,extreme,29.0,1010.3,82.4
2012-10-26 15:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.5,1012.2,94.8
2012-10-26 18:00:00,98444,5.0,0.17859612192667748,MODERATE,extreme,26.0,1010.5,92.6
2012-10-27 00:00:00,98444,6.0,0.25518751953385477,LOW,extreme,28.0,1011.5,83.8
2012-10-27 15:00:00,98444,4.0,0.1020047243195002,MODERATE,extreme,25.9,1012.2,93.1
2012-10-27 18:00:00,98444,4.0,0.1020047243195002,LOW,extreme,25.0,1010.5,91.4
2012-10-28 00:00:00,98444,4.0,0.1020047243195002,LOW,extreme,24.5,1012.1,94.7
2012-10-28 03:00:00,98444,19.0,1.2508756884271592,MODERATE,extreme,25.6,1012.7,95.3
2012-10-28 06:00:00,98444,24.0,1.6338326764630455,HIGH,extreme,30.0,1009.8,87.5
2012-10-28 18:00:00,98444,3.0,0.025413326712322923,HIGH,extreme,25.7,1011.0,94.8
2012-10-29 00:00:00,98444,27.0,1.8636068692845775,HIGH,extreme,28.6,1012.8,78.1
2012-10-30 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,27.2,1010.1,86.8
2012-11-01 12:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,25.8,1011.7,90.9
2012-11-01 15:00:00,98444,14.0,0.867918700391273,MODERATE,extreme,25.7,1011.9,94.8
2012-11-01 18:00:00,98444,24.0,1.6338326764630455,MODERATE,extreme,25.4,1010.1,94.8
2012-11-02 00:00:00,98444,27.0,1.8636068692845775,HIGH,extreme,26.8,1011.8,92.6
2012-11-02 03:00:00,98444,20.0,1.3274670860343365,HIGH,extreme,27.4,1011.2,92.1
2012-11-02 06:00:00,98444,26.0,1.7870154716774003,EXTREME,extreme,27.8,1009.0,91.0
2012-11-07 18:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,26.2,1008.8,89.3
2012-11-08 00:00:00,98444,17.0,1.0976928932128047,MODERATE,extreme,25.9,1010.6,93.1
2012-11-08 03:00:00,98444,23.0,1.5572412788558683,MODERATE,extreme,26.0,1010.6,94.8
2012-11-08 06:00:00,98444,52.0,3.7783918094640088,HIGH,catastrophic,25.0,1008.4,95.9
